/sm	OFF
/sc	ON
/sd	OFF
/fpo	pd	8.00 6.00
/td	"xy"
3.635845e-001	3.715033e+002
3.626963e-001	3.717031e+002
3.618081e-001	3.719030e+002
3.609198e-001	3.721028e+002
3.600316e-001	3.723027e+002
3.591433e-001	3.725025e+002
3.582550e-001	3.727023e+002
3.573668e-001	3.729022e+002
3.564785e-001	3.731020e+002
3.555902e-001	3.733019e+002
3.547019e-001	3.735017e+002
3.538136e-001	3.737015e+002
3.529252e-001	3.739014e+002
3.520369e-001	3.741012e+002
3.511486e-001	3.743011e+002
3.502602e-001	3.745009e+002
3.493719e-001	3.747007e+002
3.484835e-001	3.749006e+002
3.475951e-001	3.751004e+002
3.467067e-001	3.753003e+002
3.458183e-001	3.755001e+002
3.449299e-001	3.756999e+002
3.440415e-001	3.758998e+002
3.431531e-001	3.760996e+002
3.422647e-001	3.762995e+002
3.413762e-001	3.764993e+002
3.404877e-001	3.766991e+002
3.395993e-001	3.768990e+002
3.387108e-001	3.770988e+002
3.378223e-001	3.772987e+002
3.369338e-001	3.774985e+002
3.360453e-001	3.776983e+002
3.351567e-001	3.778982e+002
3.342682e-001	3.780980e+002
3.333796e-001	3.782979e+002
3.324911e-001	3.784977e+002
3.316025e-001	3.786975e+002
3.307139e-001	3.788974e+002
3.298253e-001	3.790972e+002
3.289367e-001	3.792971e+002
3.280480e-001	3.794969e+002
3.271594e-001	3.796967e+002
3.262707e-001	3.798966e+002
3.253820e-001	3.800964e+002
3.244933e-001	3.802963e+002
3.236046e-001	3.804961e+002
3.227159e-001	3.806959e+002
3.218272e-001	3.808958e+002
3.209384e-001	3.810956e+002
3.200497e-001	3.812955e+002
3.191609e-001	3.814953e+002
3.182721e-001	3.816951e+002
3.173833e-001	3.818950e+002
3.164944e-001	3.820948e+002
3.156056e-001	3.822947e+002
3.147167e-001	3.824945e+002
3.138278e-001	3.826943e+002
3.129389e-001	3.828942e+002
3.120500e-001	3.830940e+002
3.111611e-001	3.832939e+002
3.102721e-001	3.834937e+002
3.093831e-001	3.836935e+002
3.084941e-001	3.838934e+002
3.076051e-001	3.840932e+002
3.067161e-001	3.842931e+002
3.058270e-001	3.844929e+002
3.049380e-001	3.846927e+002
3.040489e-001	3.848926e+002
3.031598e-001	3.850924e+002
3.022706e-001	3.852923e+002
3.013815e-001	3.854921e+002
3.004923e-001	3.856919e+002
2.996031e-001	3.858918e+002
2.987139e-001	3.860916e+002
2.978246e-001	3.862915e+002
2.969354e-001	3.864913e+002
2.960461e-001	3.866911e+002
2.951568e-001	3.868910e+002
2.942675e-001	3.870908e+002
2.933781e-001	3.872907e+002
2.924887e-001	3.874905e+002
2.915993e-001	3.876903e+002
2.907099e-001	3.878902e+002
2.898205e-001	3.880900e+002
2.889310e-001	3.882899e+002
2.880415e-001	3.884897e+002
2.871520e-001	3.886895e+002
2.862624e-001	3.888894e+002
2.853728e-001	3.890892e+002
2.844832e-001	3.892891e+002
2.835936e-001	3.894889e+002
2.827039e-001	3.896887e+002
2.818142e-001	3.898886e+002
2.809245e-001	3.900884e+002
2.800348e-001	3.902883e+002
2.791450e-001	3.904881e+002
2.782552e-001	3.906879e+002
2.773654e-001	3.908878e+002
2.764755e-001	3.910876e+002
2.755857e-001	3.912875e+002
2.746957e-001	3.914873e+002
2.738058e-001	3.916871e+002
2.729158e-001	3.918870e+002
2.720258e-001	3.920868e+002
2.711358e-001	3.922867e+002
2.702457e-001	3.924865e+002
2.693556e-001	3.926863e+002
2.684654e-001	3.928862e+002
2.675753e-001	3.930860e+002
2.666851e-001	3.932859e+002
2.657948e-001	3.934857e+002
2.649045e-001	3.936855e+002
2.640142e-001	3.938854e+002
2.631239e-001	3.940852e+002
2.622335e-001	3.942851e+002
2.613431e-001	3.944849e+002
2.604526e-001	3.946847e+002
2.595621e-001	3.948846e+002
2.586716e-001	3.950844e+002
2.577810e-001	3.952843e+002
2.568904e-001	3.954841e+002
2.559998e-001	3.956839e+002
2.551091e-001	3.958838e+002
2.542184e-001	3.960836e+002
2.533276e-001	3.962835e+002
2.524368e-001	3.964833e+002
2.515459e-001	3.966831e+002
2.506550e-001	3.968830e+002
2.497641e-001	3.970828e+002
2.488731e-001	3.972827e+002
2.479821e-001	3.974825e+002
2.470910e-001	3.976823e+002
2.461999e-001	3.978822e+002
2.453088e-001	3.980820e+002
2.444176e-001	3.982819e+002
2.435263e-001	3.984817e+002
2.426350e-001	3.986815e+002
2.417437e-001	3.988814e+002
2.408523e-001	3.990812e+002
2.399608e-001	3.992811e+002
2.390693e-001	3.994809e+002
2.381778e-001	3.996807e+002
2.372862e-001	3.998806e+002
2.363945e-001	4.000804e+002
2.355028e-001	4.002803e+002
2.346111e-001	4.004801e+002
2.337193e-001	4.006799e+002
2.328274e-001	4.008798e+002
2.319355e-001	4.010796e+002
2.310435e-001	4.012795e+002
2.301515e-001	4.014793e+002
2.292594e-001	4.016791e+002
2.283673e-001	4.018790e+002
2.274751e-001	4.020788e+002
2.265828e-001	4.022787e+002
2.256905e-001	4.024785e+002
2.247981e-001	4.026783e+002
2.239057e-001	4.028782e+002
2.230132e-001	4.030780e+002
2.221206e-001	4.032779e+002
2.212280e-001	4.034777e+002
2.203353e-001	4.036775e+002
2.194425e-001	4.038774e+002
2.185497e-001	4.040772e+002
2.176568e-001	4.042771e+002
2.167638e-001	4.044769e+002
2.158708e-001	4.046767e+002
2.149777e-001	4.048766e+002
2.140845e-001	4.050764e+002
2.131913e-001	4.052763e+002
2.122979e-001	4.054761e+002
2.114045e-001	4.056759e+002
2.105111e-001	4.058758e+002
2.096175e-001	4.060756e+002
2.087239e-001	4.062755e+002
2.078302e-001	4.064753e+002
2.069364e-001	4.066751e+002
2.060425e-001	4.068750e+002
2.051486e-001	4.070748e+002
2.042545e-001	4.072747e+002
2.033604e-001	4.074745e+002
2.024662e-001	4.076743e+002
2.015719e-001	4.078742e+002
2.006776e-001	4.080740e+002
1.997831e-001	4.082739e+002
1.988885e-001	4.084737e+002
1.979939e-001	4.086735e+002
1.970991e-001	4.088734e+002
1.962043e-001	4.090732e+002
1.953094e-001	4.092731e+002
1.944143e-001	4.094729e+002
1.935192e-001	4.096727e+002
1.926240e-001	4.098726e+002
1.917287e-001	4.100724e+002
1.908332e-001	4.102723e+002
1.899377e-001	4.104721e+002
1.890421e-001	4.106719e+002
1.881463e-001	4.108718e+002
1.872504e-001	4.110716e+002
1.863545e-001	4.112715e+002
1.854584e-001	4.114713e+002
1.845622e-001	4.116711e+002
1.836659e-001	4.118710e+002
1.827695e-001	4.120708e+002
1.818729e-001	4.122707e+002
1.809762e-001	4.124705e+002
1.800794e-001	4.126703e+002
1.791825e-001	4.128702e+002
1.782855e-001	4.130700e+002
1.773883e-001	4.132699e+002
1.764910e-001	4.134697e+002
1.755936e-001	4.136695e+002
1.746960e-001	4.138694e+002
1.737983e-001	4.140692e+002
1.729004e-001	4.142691e+002
1.720024e-001	4.144689e+002
1.711043e-001	4.146687e+002
1.702060e-001	4.148686e+002
1.693076e-001	4.150684e+002
1.684090e-001	4.152683e+002
1.675102e-001	4.154681e+002
1.666113e-001	4.156679e+002
1.657123e-001	4.158678e+002
1.648131e-001	4.160676e+002
1.639137e-001	4.162675e+002
1.630141e-001	4.164673e+002
1.621144e-001	4.166671e+002
1.612145e-001	4.168670e+002
1.603144e-001	4.170668e+002
1.594142e-001	4.172667e+002
1.585137e-001	4.174665e+002
1.576131e-001	4.176663e+002
1.567123e-001	4.178662e+002
1.558113e-001	4.180660e+002
1.549101e-001	4.182659e+002
1.540087e-001	4.184657e+002
1.531071e-001	4.186655e+002
1.522053e-001	4.188654e+002
1.513033e-001	4.190652e+002
1.504011e-001	4.192651e+002
1.494987e-001	4.194649e+002
1.485960e-001	4.196647e+002
1.476931e-001	4.198646e+002
1.467900e-001	4.200644e+002
1.458866e-001	4.202643e+002
1.449830e-001	4.204641e+002
1.440792e-001	4.206639e+002
1.431751e-001	4.208638e+002
1.422707e-001	4.210636e+002
1.413661e-001	4.212635e+002
1.404613e-001	4.214633e+002
1.395561e-001	4.216631e+002
1.386507e-001	4.218630e+002
1.377451e-001	4.220628e+002
1.368391e-001	4.222627e+002
1.359328e-001	4.224625e+002
1.350263e-001	4.226623e+002
1.341194e-001	4.228622e+002
1.332122e-001	4.230620e+002
1.323048e-001	4.232619e+002
1.313969e-001	4.234617e+002
1.304888e-001	4.236615e+002
1.295803e-001	4.238614e+002
1.286715e-001	4.240612e+002
1.277624e-001	4.242611e+002
1.268528e-001	4.244609e+002
1.259430e-001	4.246607e+002
1.250327e-001	4.248606e+002
1.241221e-001	4.250604e+002
1.232110e-001	4.252603e+002
1.222996e-001	4.254601e+002
1.213878e-001	4.256599e+002
1.204755e-001	4.258598e+002
1.195628e-001	4.260596e+002
1.186497e-001	4.262595e+002
1.177361e-001	4.264593e+002
1.168221e-001	4.266591e+002
1.159076e-001	4.268590e+002
1.149926e-001	4.270588e+002
1.140771e-001	4.272587e+002
1.131612e-001	4.274585e+002
1.122447e-001	4.276583e+002
1.113277e-001	4.278582e+002
1.104101e-001	4.280580e+002
1.094920e-001	4.282579e+002
1.085733e-001	4.284577e+002
1.076540e-001	4.286575e+002
1.067342e-001	4.288574e+002
1.058137e-001	4.290572e+002
1.048926e-001	4.292571e+002
1.039708e-001	4.294569e+002
1.030484e-001	4.296567e+002
1.021252e-001	4.298566e+002
1.012014e-001	4.300564e+002
1.002769e-001	4.302563e+002
9.935158e-002	4.304561e+002
9.842552e-002	4.306559e+002
9.749868e-002	4.308558e+002
9.657104e-002	4.310556e+002
9.564256e-002	4.312555e+002
9.471322e-002	4.314553e+002
9.378300e-002	4.316551e+002
9.285187e-002	4.318550e+002
9.191980e-002	4.320548e+002
9.098677e-002	4.322547e+002
9.005274e-002	4.324545e+002
8.911769e-002	4.326543e+002
8.818158e-002	4.328542e+002
8.724437e-002	4.330540e+002
8.630603e-002	4.332539e+002
8.536652e-002	4.334537e+002
8.442581e-002	4.336535e+002
8.348385e-002	4.338534e+002
8.254061e-002	4.340532e+002
8.159602e-002	4.342531e+002
8.065006e-002	4.344529e+002
7.970266e-002	4.346527e+002
7.875378e-002	4.348526e+002
7.780337e-002	4.350524e+002
7.685136e-002	4.352523e+002
7.589770e-002	4.354521e+002
7.494232e-002	4.356519e+002
7.398515e-002	4.358518e+002
7.302613e-002	4.360516e+002
7.206519e-002	4.362515e+002
7.110223e-002	4.364513e+002
7.013719e-002	4.366511e+002
6.916997e-002	4.368510e+002
6.820048e-002	4.370508e+002
6.722862e-002	4.372507e+002
6.625430e-002	4.374505e+002
6.527738e-002	4.376503e+002
6.429777e-002	4.378502e+002
6.331533e-002	4.380500e+002
6.232993e-002	4.382498e+002
6.134143e-002	4.384497e+002
6.034968e-002	4.386495e+002
5.935450e-002	4.388494e+002
5.835573e-002	4.390492e+002
5.735318e-002	4.392490e+002
5.634665e-002	4.394489e+002
5.533592e-002	4.396487e+002
5.432075e-002	4.398486e+002
5.330089e-002	4.400484e+002
5.227607e-002	4.402482e+002
5.124599e-002	4.404481e+002
5.021032e-002	4.406479e+002
4.916872e-002	4.408478e+002
4.812079e-002	4.410476e+002
4.706611e-002	4.412474e+002
4.600423e-002	4.414473e+002
4.493462e-002	4.416471e+002
4.385673e-002	4.418470e+002
4.276992e-002	4.420468e+002
4.167350e-002	4.422466e+002
4.056669e-002	4.424465e+002
3.944862e-002	4.426463e+002
3.831830e-002	4.428462e+002
3.717460e-002	4.430460e+002
3.601627e-002	4.432458e+002
3.484183e-002	4.434457e+002
3.364960e-002	4.436455e+002
3.243763e-002	4.438454e+002
3.120360e-002	4.440452e+002
2.994479e-002	4.442450e+002
2.865794e-002	4.444449e+002
2.733908e-002	4.446447e+002
2.598335e-002	4.448446e+002
2.458464e-002	4.450444e+002
2.313516e-002	4.452442e+002
2.162471e-002	4.454441e+002
2.003949e-002	4.456439e+002
1.836016e-002	4.458438e+002
1.655810e-002	4.460436e+002
1.458790e-002	4.462434e+002
1.236947e-002	4.464433e+002
9.734578e-003	4.466431e+002
6.170991e-003	4.468430e+002
1.770197e-003	4.610316e+002
7.669755e-003	4.612314e+002
1.077391e-002	4.614313e+002
1.322459e-002	4.616311e+002
1.533829e-002	4.618310e+002
1.723940e-002	4.620308e+002
1.899187e-002	4.622306e+002
2.063361e-002	4.624305e+002
2.218922e-002	4.626303e+002
2.367567e-002	4.628302e+002
2.510525e-002	4.630300e+002
2.648718e-002	4.632298e+002
2.782855e-002	4.634297e+002
2.913496e-002	4.636295e+002
3.041093e-002	4.638294e+002
3.166013e-002	4.640292e+002
3.288561e-002	4.642290e+002
3.408993e-002	4.644289e+002
3.527526e-002	4.646287e+002
3.644345e-002	4.648286e+002
3.759610e-002	4.650284e+002
3.873459e-002	4.652282e+002
3.986014e-002	4.654281e+002
4.097382e-002	4.656279e+002
4.207657e-002	4.658278e+002
4.316922e-002	4.660276e+002
4.425253e-002	4.662274e+002
4.532716e-002	4.664273e+002
4.639372e-002	4.666271e+002
4.745275e-002	4.668270e+002
4.850474e-002	4.670268e+002
4.955015e-002	4.672266e+002
5.058937e-002	4.674265e+002
5.162279e-002	4.676263e+002
5.265075e-002	4.678262e+002
5.367355e-002	4.680260e+002
5.469149e-002	4.682258e+002
5.570484e-002	4.684257e+002
5.671384e-002	4.686255e+002
5.771872e-002	4.688254e+002
5.871969e-002	4.690252e+002
5.971695e-002	4.692250e+002
6.071068e-002	4.694249e+002
6.170105e-002	4.696247e+002
6.268822e-002	4.698246e+002
6.367234e-002	4.700244e+002
6.465355e-002	4.702242e+002
6.563197e-002	4.704241e+002
6.660774e-002	4.706239e+002
6.758096e-002	4.708238e+002
6.855175e-002	4.710236e+002
6.952021e-002	4.712234e+002
7.048643e-002	4.714233e+002
7.145050e-002	4.716231e+002
7.241252e-002	4.718230e+002
7.337255e-002	4.720228e+002
7.433068e-002	4.722226e+002
7.528698e-002	4.724225e+002
7.624152e-002	4.726223e+002
7.719437e-002	4.728222e+002
7.814558e-002	4.730220e+002
7.909521e-002	4.732218e+002
8.004333e-002	4.734217e+002
8.098998e-002	4.736215e+002
8.193522e-002	4.738214e+002
8.287909e-002	4.740212e+002
8.382164e-002	4.742210e+002
8.476292e-002	4.744209e+002
8.570296e-002	4.746207e+002
8.664180e-002	4.748206e+002
8.757950e-002	4.750204e+002
8.851607e-002	4.752202e+002
8.945156e-002	4.754201e+002
9.038600e-002	4.756199e+002
9.131942e-002	4.758198e+002
9.225185e-002	4.760196e+002
9.318333e-002	4.762194e+002
9.411388e-002	4.764193e+002
9.504353e-002	4.766191e+002
9.597230e-002	4.768190e+002
9.690023e-002	4.770188e+002
9.782732e-002	4.772186e+002
9.875362e-002	4.774185e+002
9.967913e-002	4.776183e+002
1.006039e-001	4.778182e+002
1.015279e-001	4.780180e+002
1.024512e-001	4.782178e+002
1.033738e-001	4.784177e+002
1.042957e-001	4.786175e+002
1.052170e-001	4.788174e+002
1.061376e-001	4.790172e+002
1.070576e-001	4.792170e+002
1.079770e-001	4.794169e+002
1.088957e-001	4.796167e+002
1.098139e-001	4.798166e+002
1.107316e-001	4.800164e+002
1.116486e-001	4.802162e+002
1.125652e-001	4.804161e+002
1.134812e-001	4.806159e+002
1.143967e-001	4.808158e+002
1.153117e-001	4.810156e+002
1.162262e-001	4.812154e+002
1.171402e-001	4.814153e+002
1.180537e-001	4.816151e+002
1.189669e-001	4.818150e+002
1.198795e-001	4.820148e+002
1.207917e-001	4.822146e+002
1.217035e-001	4.824145e+002
1.226149e-001	4.826143e+002
1.235259e-001	4.828142e+002
1.244364e-001	4.830140e+002
1.253466e-001	4.832138e+002
1.262564e-001	4.834137e+002
1.271658e-001	4.836135e+002
1.280749e-001	4.838134e+002
1.289836e-001	4.840132e+002
1.298920e-001	4.842130e+002
1.308000e-001	4.844129e+002
1.317077e-001	4.846127e+002
1.326150e-001	4.848126e+002
1.335220e-001	4.850124e+002
1.344287e-001	4.852122e+002
1.353351e-001	4.854121e+002
1.362412e-001	4.856119e+002
1.371470e-001	4.858118e+002
1.380526e-001	4.860116e+002
1.389578e-001	4.862114e+002
1.398627e-001	4.864113e+002
1.407674e-001	4.866111e+002
1.416718e-001	4.868110e+002
1.425760e-001	4.870108e+002
1.434798e-001	4.872106e+002
1.443835e-001	4.874105e+002
1.452868e-001	4.876103e+002
1.461900e-001	4.878102e+002
1.470929e-001	4.880100e+002
1.479955e-001	4.882098e+002
1.488980e-001	4.884097e+002
1.498002e-001	4.886095e+002
1.507021e-001	4.888094e+002
1.516039e-001	4.890092e+002
1.525054e-001	4.892090e+002
1.534068e-001	4.894089e+002
1.543079e-001	4.896087e+002
1.552088e-001	4.898086e+002
1.561095e-001	4.900084e+002
1.570101e-001	4.902082e+002
1.579104e-001	4.904081e+002
1.588105e-001	4.906079e+002
1.597105e-001	4.908078e+002
1.606103e-001	4.910076e+002
1.615099e-001	4.912074e+002
1.624093e-001	4.914073e+002
1.633085e-001	4.916071e+002
1.642076e-001	4.918070e+002
1.651065e-001	4.920068e+002
1.660052e-001	4.922066e+002
1.669038e-001	4.924065e+002
1.678022e-001	4.926063e+002
1.687004e-001	4.928062e+002
1.695985e-001	4.930060e+002
1.704964e-001	4.932058e+002
1.713942e-001	4.934057e+002
1.722919e-001	4.936055e+002
1.731894e-001	4.938054e+002
1.740867e-001	4.940052e+002
1.749839e-001	4.942050e+002
1.758810e-001	4.944049e+002
1.767779e-001	4.946047e+002
1.776747e-001	4.948046e+002
1.785714e-001	4.950044e+002
1.794679e-001	4.952042e+002
1.803643e-001	4.954041e+002
1.812606e-001	4.956039e+002
1.821567e-001	4.958038e+002
1.830528e-001	4.960036e+002
1.839487e-001	4.962034e+002
1.848445e-001	4.964033e+002
1.857401e-001	4.966031e+002
1.866357e-001	4.968030e+002
1.875311e-001	4.970028e+002
1.884264e-001	4.972026e+002
1.893217e-001	4.974025e+002
1.902168e-001	4.976023e+002
1.911118e-001	4.978022e+002
1.920066e-001	4.980020e+002
1.929014e-001	4.982018e+002
1.937961e-001	4.984017e+002
1.946907e-001	4.986015e+002
1.955852e-001	4.988014e+002
1.964795e-001	4.990012e+002
1.973738e-001	4.992010e+002
1.982680e-001	4.994009e+002
1.991621e-001	4.996007e+002
2.000561e-001	4.998006e+002
2.009500e-001	5.000004e+002
2.018438e-001	5.002002e+002
2.027375e-001	5.004001e+002
2.036311e-001	5.005999e+002
2.045247e-001	5.007998e+002
2.054181e-001	5.009996e+002
2.063115e-001	5.011994e+002
2.072048e-001	5.013993e+002
2.080980e-001	5.015991e+002
2.089911e-001	5.017990e+002
2.098842e-001	5.019988e+002
2.107771e-001	5.021986e+002
2.116700e-001	5.023985e+002
2.125628e-001	5.025983e+002
2.134555e-001	5.027982e+002
2.143482e-001	5.029980e+002
2.152408e-001	5.031978e+002
2.161333e-001	5.033977e+002
2.170257e-001	5.035975e+002
2.179180e-001	5.037974e+002
2.188103e-001	5.039972e+002
2.197025e-001	5.041970e+002
2.205947e-001	5.043969e+002
2.214868e-001	5.045967e+002
2.223788e-001	5.047966e+002
2.232707e-001	5.049964e+002
2.241626e-001	5.051962e+002
2.250544e-001	5.053961e+002
2.259462e-001	5.055959e+002
2.268378e-001	5.057958e+002
2.277295e-001	5.059956e+002
2.286210e-001	5.061954e+002
2.295125e-001	5.063953e+002
2.304039e-001	5.065951e+002
2.312953e-001	5.067950e+002
2.321866e-001	5.069948e+002
2.330779e-001	5.071946e+002
2.339691e-001	5.073945e+002
2.348602e-001	5.075943e+002
2.357513e-001	5.077942e+002
2.366424e-001	5.079940e+002
2.375333e-001	5.081938e+002
2.384243e-001	5.083937e+002
2.393151e-001	5.085935e+002
2.402059e-001	5.087934e+002
2.410967e-001	5.089932e+002
2.419874e-001	5.091930e+002
2.428781e-001	5.093929e+002
2.437687e-001	5.095927e+002
2.446592e-001	5.097926e+002
2.455497e-001	5.099924e+002
2.464402e-001	5.101922e+002
2.473306e-001	5.103921e+002
2.482210e-001	5.105919e+002
2.491113e-001	5.107918e+002
2.500016e-001	5.109916e+002
2.508918e-001	5.111914e+002
2.517820e-001	5.113913e+002
2.526721e-001	5.115911e+002
2.535622e-001	5.117910e+002
2.544522e-001	5.119908e+002
2.553422e-001	5.121906e+002
2.562322e-001	5.123905e+002
2.571221e-001	5.125903e+002
2.580120e-001	5.127902e+002
2.589018e-001	5.129900e+002
2.597916e-001	5.131898e+002
2.606813e-001	5.133897e+002
2.615710e-001	5.135895e+002
2.624607e-001	5.137894e+002
2.633503e-001	5.139892e+002
2.642399e-001	5.141890e+002
2.651294e-001	5.143889e+002
2.660190e-001	5.145887e+002
2.669084e-001	5.147886e+002
2.677979e-001	5.149884e+002
2.686873e-001	5.151882e+002
2.695766e-001	5.153881e+002
2.704659e-001	5.155879e+002
2.713552e-001	5.157878e+002
2.722445e-001	5.159876e+002
2.731337e-001	5.161874e+002
2.740229e-001	5.163873e+002
2.749120e-001	5.165871e+002
2.758012e-001	5.167870e+002
2.766902e-001	5.169868e+002
2.775793e-001	5.171866e+002
2.784683e-001	5.173865e+002
2.793573e-001	5.175863e+002
2.802462e-001	5.177862e+002
2.811352e-001	5.179860e+002
2.820240e-001	5.181858e+002
2.829129e-001	5.183857e+002
2.838017e-001	5.185855e+002
2.846905e-001	5.187854e+002
2.855793e-001	5.189852e+002
2.864680e-001	5.191850e+002
2.873567e-001	5.193849e+002
2.882454e-001	5.195847e+002
2.891340e-001	5.197846e+002
2.900227e-001	5.199844e+002
2.909113e-001	5.201842e+002
2.917998e-001	5.203841e+002
2.926883e-001	5.205839e+002
2.935769e-001	5.207838e+002
2.944653e-001	5.209836e+002
2.953538e-001	5.211834e+002
2.962422e-001	5.213833e+002
2.971306e-001	5.215831e+002
2.980190e-001	5.217830e+002
2.989073e-001	5.219828e+002
2.997956e-001	5.221826e+002
3.006839e-001	5.223825e+002
3.015722e-001	5.225823e+002
3.024605e-001	5.227822e+002
3.033487e-001	5.229820e+002
3.042369e-001	5.231818e+002
3.051251e-001	5.233817e+002
3.060132e-001	5.235815e+002
3.069013e-001	5.237814e+002
3.077894e-001	5.239812e+002
3.086775e-001	5.241810e+002
3.095656e-001	5.243809e+002
3.104536e-001	5.245807e+002
3.113416e-001	5.247806e+002
3.122296e-001	5.249804e+002
3.131176e-001	5.251802e+002
3.140055e-001	5.253801e+002
3.148934e-001	5.255799e+002
3.157813e-001	5.257798e+002
3.166692e-001	5.259796e+002
3.175571e-001	5.261794e+002
3.184449e-001	5.263793e+002
3.193328e-001	5.265791e+002
3.202206e-001	5.267790e+002
3.211083e-001	5.269788e+002
3.219961e-001	5.271786e+002
3.228838e-001	5.273785e+002
3.237716e-001	5.275783e+002
3.246593e-001	5.277782e+002
3.255469e-001	5.279780e+002
3.264346e-001	5.281778e+002
3.273223e-001	5.283777e+002
3.282099e-001	5.285775e+002
3.290975e-001	5.287774e+002
3.299851e-001	5.289772e+002
3.308727e-001	5.291770e+002
3.317602e-001	5.293769e+002
3.326478e-001	5.295767e+002
3.335353e-001	5.297766e+002
3.344228e-001	5.299764e+002
3.353103e-001	5.301762e+002
3.361977e-001	5.303761e+002
3.370852e-001	5.305759e+002
3.379726e-001	5.307758e+002
3.388601e-001	5.309756e+002
3.397475e-001	5.311754e+002
3.406349e-001	5.313753e+002
3.415222e-001	5.315751e+002
3.424096e-001	5.317750e+002
3.432969e-001	5.319748e+002
3.441843e-001	5.321746e+002
3.450716e-001	5.323745e+002
3.459589e-001	5.325743e+002
3.468462e-001	5.327742e+002
3.477334e-001	5.329740e+002
3.486207e-001	5.331738e+002
3.495079e-001	5.333737e+002
3.503952e-001	5.335735e+002
3.512824e-001	5.337734e+002
3.521696e-001	5.339732e+002
3.530568e-001	5.341730e+002
3.539439e-001	5.343729e+002
3.548311e-001	5.345727e+002
3.557182e-001	5.347726e+002
3.566054e-001	5.349724e+002
3.574925e-001	5.351722e+002
3.583796e-001	5.353721e+002
3.592667e-001	5.355719e+002
3.601538e-001	5.357718e+002
3.610409e-001	5.359716e+002
3.619279e-001	5.361714e+002
3.628150e-001	5.363713e+002
3.637020e-001	5.365711e+002
3.645890e-001	5.367710e+002
3.654760e-001	5.369708e+002
3.663630e-001	5.371706e+002
3.672500e-001	5.373705e+002
3.681370e-001	5.375703e+002
3.690240e-001	5.377702e+002
3.699109e-001	5.379700e+002
3.707979e-001	5.381698e+002
3.716848e-001	5.383697e+002
3.725717e-001	5.385695e+002
3.734586e-001	5.387694e+002
3.743455e-001	5.389692e+002
3.752324e-001	5.391690e+002
3.761193e-001	5.393689e+002
3.770062e-001	5.395687e+002
3.778930e-001	5.397686e+002
3.787799e-001	5.399684e+002
3.796667e-001	5.401682e+002
3.805536e-001	5.403681e+002
3.814404e-001	5.405679e+002
3.823272e-001	5.407678e+002
3.832140e-001	5.409676e+002
3.841008e-001	5.411674e+002
3.849876e-001	5.413673e+002
3.858744e-001	5.415671e+002
3.867611e-001	5.417670e+002
3.876479e-001	5.419668e+002
3.885346e-001	5.421666e+002
3.894214e-001	5.423665e+002
3.903081e-001	5.425663e+002
3.911948e-001	5.427662e+002
3.920816e-001	5.429660e+002
3.929683e-001	5.431658e+002
3.938550e-001	5.433657e+002
3.947417e-001	5.435655e+002
3.956284e-001	5.437654e+002
3.965151e-001	5.439652e+002
3.974017e-001	5.441650e+002
3.982884e-001	5.443649e+002
3.991751e-001	5.445647e+002
4.000617e-001	5.447646e+002
4.009483e-001	5.449644e+002
4.018350e-001	5.451642e+002
4.027216e-001	5.453641e+002
4.036082e-001	5.455639e+002
4.044949e-001	5.457638e+002
4.053815e-001	5.459636e+002
4.062681e-001	5.461634e+002
4.071547e-001	5.463633e+002
4.080413e-001	5.465631e+002
4.089279e-001	5.467630e+002
4.098144e-001	5.469628e+002
4.107010e-001	5.471626e+002
4.115876e-001	5.473625e+002
4.124742e-001	5.475623e+002
4.133607e-001	5.477622e+002
4.142473e-001	5.479620e+002
4.151338e-001	5.481618e+002
4.160204e-001	5.483617e+002
4.169069e-001	5.485615e+002
4.177934e-001	5.487614e+002
4.186800e-001	5.489612e+002
4.195665e-001	5.491610e+002
4.204530e-001	5.493609e+002
4.213395e-001	5.495607e+002
4.222260e-001	5.497606e+002
4.231125e-001	5.499604e+002
4.239990e-001	5.501602e+002
4.248855e-001	5.503601e+002
4.257720e-001	5.505599e+002
4.266585e-001	5.507598e+002
4.275450e-001	5.509596e+002
4.284315e-001	5.511594e+002
4.293179e-001	5.513593e+002
4.302044e-001	5.515591e+002
4.310909e-001	5.517590e+002
4.319773e-001	5.519588e+002
4.328638e-001	5.521586e+002
4.337503e-001	5.523585e+002
4.346367e-001	5.525583e+002
4.355232e-001	5.527582e+002
4.364096e-001	5.529580e+002
4.372961e-001	5.531578e+002
4.381825e-001	5.533577e+002
4.390689e-001	5.535575e+002
4.399554e-001	5.537574e+002
4.408418e-001	5.539572e+002
4.417282e-001	5.541570e+002
4.426147e-001	5.543569e+002
4.435011e-001	5.545567e+002
4.443875e-001	5.547566e+002
4.452739e-001	5.549564e+002
4.461604e-001	5.551562e+002
4.470468e-001	5.553561e+002
4.479332e-001	5.555559e+002
4.488196e-001	5.557558e+002
4.497060e-001	5.559556e+002
4.505924e-001	5.561554e+002
4.514788e-001	5.563553e+002
4.523652e-001	5.565551e+002
4.532516e-001	5.567550e+002
4.541380e-001	5.569548e+002
4.550244e-001	5.571546e+002
4.559108e-001	5.573545e+002
4.567972e-001	5.575543e+002
4.576836e-001	5.577542e+002
4.585700e-001	5.579540e+002
4.594564e-001	5.581538e+002
4.603428e-001	5.583537e+002
4.612292e-001	5.585535e+002
4.621156e-001	5.587534e+002
4.630020e-001	5.589532e+002
4.638884e-001	5.591530e+002
4.647748e-001	5.593529e+002
4.656612e-001	5.595527e+002
